timestamp,service_id,current_pod_count,request_rate_rps,latency_p95_ms,latency_p99_ms,error_rate_percent,queue_length,pod_cpu_usage_percent_avg,pod_cpu_usage_percent_p95,pod_memory_usage_mb_avg,pod_memory_usage_mb_p95,hour_sin,hour_cos,day_sin,day_cos,mesh_inbound_rps,mesh_inbound_latency_p95,mesh_inbound_error_rate,degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality
2025-11-27 01:51:00,Order,4,126.46,57.67,75.71,0.0407,0.0,30.29,36.89,596.5,630.3,0.2588,0.9659,0.4339,-0.901,126.25,53.1,0.0447,0.8201,0.8891,0.6478,0.7149
2025-11-27 01:52:00,Order,4,131.47,61.9,76.06,0.0421,0.0,28.5,32.98,527.5,589.2,0.2588,0.9659,0.4339,-0.901,128.56,58.51,0.0435,0.8699,0.876,0.6401,0.7151
2025-11-27 01:53:00,Order,4,130.74,65.76,88.65,0.0428,0.0,29.11,34.41,564.1,616.6,0.2588,0.9659,0.4339,-0.901,127.88,61.62,0.0437,0.8494,0.882,0.7025,0.6912
2025-11-27 01:54:00,Order,4,123.1,66.47,83.01,0.0416,0.0,24.36,28.63,562.3,627.0,0.2588,0.9659,0.4339,-0.901,125.94,61.85,0.0433,0.8591,0.8844,0.656,0.74
2025-11-27 01:55:00,Order,4,111.66,65.08,85.15,0.0396,0.0,22.27,27.69,536.4,598.1,0.2588,0.9659,0.4339,-0.901,113.44,60.72,0.0386,0.8293,0.8491,0.6553,0.7437
2025-11-27 01:56:00,Order,4,101.62,59.59,82.03,0.0384,0.0,26.67,31.99,591.9,662.4,0.2588,0.9659,0.4339,-0.901,100.74,55.64,0.0348,0.8253,0.8945,0.6979,0.7132
2025-11-27 01:57:00,Order,4,94.99,54.43,67.59,0.0377,0.0,21.89,25.42,573.1,619.2,0.2588,0.9659,0.4339,-0.901,97.1,52.03,0.0414,0.8462,0.8985,0.6355,0.7209
2025-11-27 01:58:00,Order,4,90.26,52.77,68.35,0.0373,0.0,22.1,25.31,546.1,576.8,0.2588,0.9659,0.4339,-0.901,88.69,50.67,0.0402,0.8434,0.9188,0.6361,0.7143
2025-11-27 01:59:00,Order,4,86.04,51.6,68.59,0.0369,0.0,20.26,22.78,574.9,608.5,0.2588,0.9659,0.4339,-0.901,84.27,49.16,0.0344,0.8166,0.9039,0.6704,0.7486
2025-11-27 02:00:00,Order,4,81.44,50.64,65.74,0.0366,0.0,20.83,24.34,554.2,611.7,0.5,0.866,0.4339,-0.901,82.47,47.9,0.0402,0.8459,0.8841,0.7049,0.7081
2025-11-27 02:01:00,Order,4,76.98,53.33,73.35,0.0367,0.0,19.47,21.89,581.5,617.4,0.5,0.866,0.4339,-0.901,77.7,49.68,0.0354,0.8362,0.8754,0.6144,0.6967
2025-11-27 02:02:00,Order,4,76.45,64.42,77.85,0.0407,0.0,19.8,24.66,583.3,641.7,0.5,0.866,0.4339,-0.901,75.15,62.14,0.0445,0.8663,0.8819,0.6192,0.7554
2025-11-27 02:03:00,Order,2,82.64,91.8,113.73,0.0634,0.0,19.17,21.24,546.5,605.1,0.5,0.866,0.4339,-0.901,82.06,87.07,0.0642,0.8263,0.8832,0.6808,0.7325
2025-11-27 02:04:00,Order,2,92.86,144.6,183.09,0.1356,0.0,34.79,41.18,553.1,585.9,0.5,0.866,0.4339,-0.901,93.87,140.06,0.1373,0.8312,0.8927,0.6288,0.7284
2025-11-27 02:05:00,Order,2,101.67,223.49,276.18,0.2672,0.0,34.04,39.66,594.3,631.0,0.5,0.866,0.4339,-0.901,103.92,206.74,0.2415,0.8108,0.8691,0.6628,0.7066
2025-11-27 02:06:00,Order,2,106.26,295.73,359.1,0.4118,0.0,41.03,47.75,546.3,607.1,0.5,0.866,0.4339,-0.901,105.53,279.95,0.3787,0.8144,0.8642,0.6781,0.6771
2025-11-27 02:07:00,Order,2,107.86,328.83,414.73,0.5093,1.25,39.95,49.48,574.6,618.0,0.5,0.866,0.4339,-0.901,108.51,319.09,0.5017,0.8242,0.8905,0.5909,0.7048
2025-11-27 02:08:00,Order,2,108.03,333.0,416.31,0.5385,0.0,39.37,46.46,600.1,670.7,0.5,0.866,0.4339,-0.901,107.43,307.38,0.541,0.8221,0.8809,0.6705,0.697
2025-11-27 02:09:00,Order,2,106.27,321.68,390.45,0.5144,0.13,37.98,42.37,608.5,654.4,0.5,0.866,0.4339,-0.901,107.56,299.64,0.5331,0.8427,0.8787,0.6921,0.7241
2025-11-27 02:10:00,Order,2,103.15,295.83,393.99,0.4714,0.0,38.2,44.86,554.5,601.0,0.5,0.866,0.4339,-0.901,101.36,283.44,0.4558,0.8139,0.8815,0.6714,0.7492
2025-11-27 02:11:00,Order,2,101.52,277.6,337.04,0.4535,0.04,36.6,40.69,562.4,602.3,0.5,0.866,0.4339,-0.901,103.77,257.84,0.4669,0.8297,0.8816,0.6772,0.7115
2025-11-27 02:12:00,Order,2,103.59,292.35,374.23,0.4956,0.0,37.64,43.38,569.3,601.3,0.5,0.866,0.4339,-0.901,103.25,286.16,0.4898,0.8527,0.8921,0.6362,0.7391
2025-11-27 02:13:00,Order,2,109.84,318.46,395.26,0.6132,0.0,39.72,49.14,563.3,624.5,0.5,0.866,0.4339,-0.901,110.55,301.2,0.5792,0.8539,0.8334,0.6466,0.7058
2025-11-27 02:14:00,Order,2,121.63,331.32,441.77,0.8049,0.18,42.69,47.09,549.0,604.5,0.5,0.866,0.4339,-0.901,123.37,314.29,0.8795,0.8222,0.8867,0.6968,0.7257
2025-11-27 02:15:00,Order,2,140.71,333.22,426.05,0.991,1.53,49.57,57.47,547.8,598.0,0.5,0.866,0.4339,-0.901,137.68,313.98,0.8929,0.8454,0.893,0.6729,0.7088
2025-11-27 02:16:00,Order,2,160.09,326.9,397.13,0.9735,3.1,52.11,62.34,616.2,670.8,0.5,0.866,0.4339,-0.901,157.13,305.83,0.8867,0.8079,0.8626,0.6388,0.704
2025-11-27 02:17:00,Order,3,164.62,289.37,356.37,0.6856,0.0,53.91,60.92,555.8,618.5,0.5,0.866,0.4339,-0.901,162.47,271.12,0.6269,0.8393,0.8751,0.6596,0.7597
2025-11-27 02:18:00,Order,3,150.42,209.45,287.86,0.3488,0.0,40.36,48.22,598.8,638.0,0.5,0.866,0.4339,-0.901,148.49,201.69,0.3391,0.8564,0.879,0.669,0.7555
2025-11-27 02:19:00,Order,3,131.98,135.0,187.91,0.1479,0.0,36.42,40.57,580.4,648.5,0.5,0.866,0.4339,-0.901,135.27,126.79,0.1461,0.842,0.8553,0.597,0.7248
2025-11-27 02:20:00,Order,3,124.75,107.67,130.34,0.0888,0.0,34.2,42.06,607.4,674.1,0.5,0.866,0.4339,-0.901,126.07,102.54,0.0918,0.8112,0.8786,0.6263,0.7025
2025-11-27 02:21:00,Order,3,132.28,134.11,180.21,0.1404,0.0,32.6,36.22,528.9,556.9,0.5,0.866,0.4339,-0.901,132.93,128.1,0.1482,0.8551,0.8739,0.6044,0.7216
2025-11-27 02:22:00,Order,3,150.43,208.09,272.35,0.2864,0.0,39.48,45.97,581.7,642.3,0.5,0.866,0.4339,-0.901,153.05,200.89,0.2877,0.8398,0.8958,0.6894,0.7334
2025-11-27 02:23:00,Order,3,171.71,288.77,375.21,0.472,0.88,43.16,53.53,563.1,611.8,0.5,0.866,0.4339,-0.901,169.1,277.58,0.4624,0.8368,0.8781,0.635,0.7231
2025-11-27 02:24:00,Order,3,184.29,329.87,420.56,0.5884,0.17,43.43,49.15,591.7,622.9,0.5,0.866,0.4339,-0.901,188.67,311.66,0.6404,0.7946,0.8553,0.6616,0.7083
2025-11-27 02:25:00,Order,3,178.33,328.15,398.48,0.5531,0.0,43.15,50.15,546.5,604.3,0.5,0.866,0.4339,-0.901,176.62,321.3,0.5677,0.8421,0.8806,0.6381,0.7183
2025-11-27 02:26:00,Order,3,157.03,270.53,362.11,0.3886,0.0,39.68,49.38,619.3,658.2,0.5,0.866,0.4339,-0.901,154.79,259.62,0.3648,0.8455,0.8869,0.672,0.7272
2025-11-27 02:27:00,Order,3,132.96,167.91,208.41,0.2042,0.0,34.06,38.77,588.5,640.8,0.5,0.866,0.4339,-0.901,131.63,159.39,0.2043,0.8385,0.8827,0.6704,0.7396
2025-11-27 02:28:00,Order,3,114.09,95.95,118.62,0.09,0.0,32.09,39.67,594.1,655.7,0.5,0.866,0.4339,-0.901,112.03,91.14,0.0937,0.8036,0.8677,0.6289,0.7475
2025-11-27 02:29:00,Order,3,100.4,68.16,83.39,0.0482,0.0,29.52,33.46,566.5,597.9,0.5,0.866,0.4339,-0.901,100.0,65.32,0.0521,0.8417,0.8703,0.617,0.7035
2025-11-27 02:30:00,Order,3,91.55,57.02,74.29,0.0388,0.0,29.7,34.64,588.8,658.1,0.5,0.866,0.4339,-0.901,93.66,52.82,0.0385,0.8148,0.8938,0.6376,0.736
2025-11-27 02:31:00,Order,3,89.46,54.19,73.4,0.0375,0.0,28.57,35.42,580.2,641.7,0.5,0.866,0.4339,-0.901,87.14,51.34,0.0338,0.8567,0.8623,0.6545,0.7298
2025-11-27 02:32:00,Order,3,92.27,56.27,70.09,0.0373,0.0,27.46,30.93,552.2,599.6,0.5,0.866,0.4339,-0.901,90.69,52.42,0.04,0.8671,0.879,0.6527,0.7372
2025-11-27 02:33:00,Order,3,93.5,57.9,73.6,0.0373,0.0,27.88,31.52,576.5,613.9,0.5,0.866,0.4339,-0.901,92.91,53.91,0.0369,0.8496,0.8683,0.6502,0.6968
2025-11-27 02:34:00,Order,3,90.81,57.55,77.95,0.0373,0.0,26.15,28.97,546.7,589.6,0.5,0.866,0.4339,-0.901,92.97,53.3,0.0354,0.8609,0.8692,0.6436,0.7365
2025-11-27 02:35:00,Order,3,88.99,57.45,69.17,0.0373,0.0,29.13,33.67,596.8,636.6,0.5,0.866,0.4339,-0.901,90.55,52.94,0.0372,0.8659,0.8685,0.6291,0.7054
2025-11-27 02:36:00,Order,3,91.07,60.12,72.66,0.0373,0.0,25.41,30.29,544.6,594.9,0.5,0.866,0.4339,-0.901,90.54,56.42,0.0376,0.8453,0.8683,0.6398,0.7304
2025-11-27 02:37:00,Order,3,93.93,63.7,85.41,0.0374,0.0,28.45,31.83,567.6,622.4,0.5,0.866,0.4339,-0.901,95.47,61.86,0.0381,0.8462,0.8856,0.6749,0.7186
2025-11-27 02:38:00,Order,3,94.46,62.93,79.11,0.0375,0.0,25.77,29.06,596.0,657.4,0.5,0.866,0.4339,-0.901,93.72,60.25,0.0409,0.828,0.8945,0.6844,0.7224
2025-11-27 02:39:00,Order,3,94.05,63.78,81.37,0.0376,0.0,26.79,30.5,581.8,627.9,0.5,0.866,0.4339,-0.901,91.38,62.16,0.0398,0.8336,0.8493,0.6528,0.7319
2025-11-27 02:40:00,Order,3,95.62,67.17,91.75,0.0377,0.0,30.31,35.17,581.1,648.3,0.5,0.866,0.4339,-0.901,94.6,62.34,0.0375,0.8356,0.9062,0.6519,0.69
2025-11-27 02:41:00,Order,3,98.86,65.03,85.15,0.0379,0.0,30.32,36.45,561.4,626.0,0.5,0.866,0.4339,-0.901,97.21,60.52,0.0365,0.8199,0.8706,0.6331,0.731
2025-11-27 02:42:00,Order,3,100.76,61.78,84.35,0.038,0.0,30.95,37.45,563.2,594.9,0.5,0.866,0.4339,-0.901,99.34,58.32,0.0401,0.8557,0.8811,0.6609,0.7341
2025-11-27 02:43:00,Order,3,100.36,61.3,76.28,0.038,0.0,27.75,30.69,597.6,647.2,0.5,0.866,0.4339,-0.901,99.29,56.78,0.0381,0.8508,0.8771,0.6953,0.7642
2025-11-27 02:44:00,Order,3,99.82,63.72,85.85,0.038,0.0,30.43,35.11,555.6,613.6,0.5,0.866,0.4339,-0.901,96.84,61.79,0.0342,0.8742,0.9025,0.6717,0.738
2025-11-27 02:45:00,Order,3,100.93,66.86,82.95,0.0381,0.0,27.19,32.45,540.2,567.5,0.5,0.866,0.4339,-0.901,99.76,64.54,0.0364,0.8617,0.8677,0.6789,0.7461
2025-11-27 02:46:00,Order,3,102.23,66.49,82.33,0.0382,0.0,27.15,30.21,549.7,582.1,0.5,0.866,0.4339,-0.901,104.39,63.09,0.0403,0.8184,0.9058,0.6775,0.7418
2025-11-27 02:47:00,Order,3,102.23,65.6,89.49,0.0382,0.0,26.86,32.45,570.1,608.3,0.5,0.866,0.4339,-0.901,101.87,60.44,0.0375,0.8696,0.9091,0.6647,0.7703
2025-11-27 02:48:00,Order,3,103.26,66.24,92.0,0.0384,0.0,29.41,33.12,596.7,632.2,0.5,0.866,0.4339,-0.901,100.58,61.25,0.0422,0.8333,0.8813,0.6447,0.6934
2025-11-27 02:49:00,Order,3,107.68,68.71,92.77,0.0387,0.0,28.29,33.85,528.3,580.2,0.5,0.866,0.4339,-0.901,104.92,66.05,0.0406,0.8447,0.8841,0.6866,0.7055
2025-11-27 02:50:00,Order,3,113.37,71.16,99.01,0.0389,0.0,28.04,32.16,552.9,610.9,0.5,0.866,0.4339,-0.901,111.88,65.48,0.0419,0.8604,0.8734,0.6222,0.7337
2025-11-27 02:51:00,Order,3,115.55,69.92,85.0,0.039,0.0,30.29,34.5,555.2,601.3,0.5,0.866,0.4339,-0.901,118.11,66.92,0.0414,0.8553,0.8788,0.6389,0.727
2025-11-27 02:52:00,Order,3,112.17,66.04,82.04,0.0388,0.0,27.14,31.51,606.6,672.6,0.5,0.866,0.4339,-0.901,114.28,62.98,0.0411,0.8501,0.8847,0.6161,0.7799
2025-11-27 02:53:00,Order,3,105.95,62.32,77.83,0.0385,0.0,29.74,35.25,566.3,596.9,0.5,0.866,0.4339,-0.901,108.6,59.49,0.0394,0.8409,0.871,0.6751,0.6936
2025-11-27 02:54:00,Order,3,100.46,60.14,79.32,0.0381,0.0,27.05,30.72,559.5,599.9,0.5,0.866,0.4339,-0.901,100.49,56.7,0.04,0.8387,0.8689,0.6577,0.7329
2025-11-27 02:55:00,Order,3,96.78,58.92,70.77,0.0378,0.0,28.99,31.89,560.0,601.3,0.5,0.866,0.4339,-0.901,95.99,56.43,0.0344,0.8368,0.853,0.652,0.6881
2025-11-27 02:56:00,Order,3,94.61,57.48,76.06,0.0376,0.0,29.05,33.08,556.9,611.4,0.5,0.866,0.4339,-0.901,97.07,54.85,0.0381,0.8315,0.8856,0.6688,0.7184
2025-11-27 02:57:00,Order,3,93.85,57.13,72.52,0.0376,0.0,26.9,33.35,549.5,579.3,0.5,0.866,0.4339,-0.901,94.04,55.38,0.0412,0.8063,0.8856,0.6971,0.7015
2025-11-27 02:58:00,Order,3,94.03,58.69,75.12,0.0375,0.0,29.61,33.51,591.0,653.7,0.5,0.866,0.4339,-0.901,93.47,56.38,0.0354,0.8541,0.8699,0.6685,0.6807
2025-11-27 02:59:00,Order,3,94.03,60.02,72.61,0.0374,0.0,32.27,37.67,546.9,591.1,0.5,0.866,0.4339,-0.901,94.99,58.67,0.0338,0.833,0.8944,0.6224,0.704
2025-11-27 03:00:00,Order,3,92.63,58.56,76.34,0.0373,0.0,24.98,30.45,570.9,621.1,0.7071,0.7071,0.4339,-0.901,94.86,54.8,0.0336,0.859,0.8888,0.6786,0.7052
2025-11-27 03:01:00,Order,3,88.98,55.9,69.25,0.0371,0.0,23.8,27.39,584.5,650.8,0.7071,0.7071,0.4339,-0.901,88.24,54.73,0.0356,0.8068,0.8618,0.6654,0.7107
2025-11-27 03:02:00,Order,3,83.68,56.2,70.61,0.0367,0.0,25.14,30.86,547.0,609.7,0.7071,0.7071,0.4339,-0.901,81.82,53.18,0.0338,0.8635,0.8693,0.6818,0.6676
2025-11-27 03:03:00,Order,3,79.48,57.06,72.44,0.0365,0.0,22.65,27.05,578.7,624.4,0.7071,0.7071,0.4339,-0.901,81.3,53.19,0.0395,0.8439,0.911,0.6614,0.6861
2025-11-27 03:04:00,Order,3,78.21,55.18,73.29,0.0363,0.0,20.96,23.33,614.5,685.6,0.7071,0.7071,0.4339,-0.901,77.8,51.98,0.0376,0.8503,0.8958,0.6632,0.6953
2025-11-27 03:05:00,Order,3,78.16,53.8,73.1,0.0362,0.0,25.9,29.24,571.3,631.2,0.7071,0.7071,0.4339,-0.901,76.26,51.58,0.0346,0.8096,0.8744,0.6158,0.7004
2025-11-27 03:06:00,Order,3,77.09,55.4,75.28,0.0361,0.0,26.93,31.81,589.5,659.9,0.7071,0.7071,0.4339,-0.901,77.22,52.79,0.0372,0.8135,0.8684,0.6623,0.7264
2025-11-27 03:07:00,Order,3,74.86,57.89,71.39,0.036,0.0,22.48,26.86,595.6,642.8,0.7071,0.7071,0.4339,-0.901,73.84,55.34,0.0368,0.8377,0.9063,0.6312,0.7196
2025-11-27 03:08:00,Order,3,72.74,59.04,77.04,0.0359,0.0,26.29,29.74,519.3,557.0,0.7071,0.7071,0.4339,-0.901,71.58,55.01,0.0392,0.8651,0.8671,0.6326,0.691
2025-11-27 03:09:00,Order,3,72.95,56.86,74.05,0.036,0.0,17.68,22.02,543.7,603.3,0.7071,0.7071,0.4339,-0.901,72.08,55.49,0.0351,0.8314,0.8924,0.6937,0.7221
2025-11-27 03:10:00,Order,3,77.28,53.7,73.96,0.0363,0.0,23.49,28.5,544.7,597.8,0.7071,0.7071,0.4339,-0.901,78.01,51.24,0.0345,0.8481,0.8438,0.6209,0.7427
2025-11-27 03:11:00,Order,3,84.17,54.02,69.08,0.0367,0.0,24.3,27.8,546.4,595.0,0.7071,0.7071,0.4339,-0.901,82.0,52.68,0.0396,0.853,0.8519,0.5992,0.72
2025-11-27 03:12:00,Order,3,89.03,56.64,73.26,0.037,0.0,30.15,33.32,579.6,622.8,0.7071,0.7071,0.4339,-0.901,86.4,53.43,0.0385,0.8418,0.881,0.6356,0.7194
2025-11-27 03:13:00,Order,3,90.31,60.57,81.4,0.0372,0.0,23.3,25.72,551.8,611.8,0.7071,0.7071,0.4339,-0.901,88.59,59.25,0.0352,0.8437,0.8951,0.6824,0.7235
2025-11-27 03:14:00,Order,3,91.61,65.09,90.16,0.0374,0.0,28.26,31.62,561.4,619.0,0.7071,0.7071,0.4339,-0.901,91.77,61.62,0.035,0.8429,0.9012,0.6635,0.737
2025-11-27 03:15:00,Order,3,94.71,65.94,84.47,0.0376,0.0,22.04,24.71,608.4,658.2,0.7071,0.7071,0.4339,-0.901,92.02,61.67,0.0347,0.8107,0.9302,0.6459,0.7293
2025-11-27 03:16:00,Order,3,97.2,62.85,85.42,0.0377,0.0,27.24,31.47,558.1,603.8,0.7071,0.7071,0.4339,-0.901,99.03,59.86,0.0412,0.8364,0.8798,0.68,0.7417
2025-11-27 03:17:00,Order,3,98.38,61.77,82.8,0.0379,0.0,27.16,32.72,542.0,574.5,0.7071,0.7071,0.4339,-0.901,100.63,59.19,0.0414,0.8284,0.9055,0.6302,0.7355
2025-11-27 03:18:00,Order,3,100.64,63.56,87.99,0.0381,0.0,30.59,37.64,532.5,580.8,0.7071,0.7071,0.4339,-0.901,102.14,61.82,0.0414,0.881,0.9011,0.6403,0.7202
2025-11-27 03:19:00,Order,3,104.59,64.01,87.41,0.0382,0.0,28.73,32.55,551.9,588.1,0.7071,0.7071,0.4339,-0.901,102.82,60.34,0.0393,0.8462,0.8896,0.6123,0.7506
2025-11-27 03:20:00,Order,3,106.15,62.79,75.42,0.0383,0.0,28.16,32.05,498.9,529.8,0.7071,0.7071,0.4339,-0.901,108.72,60.55,0.0355,0.7988,0.8831,0.6113,0.7353
2025-11-27 03:21:00,Order,3,102.08,59.95,76.11,0.0381,0.0,29.28,32.83,521.8,561.5,0.7071,0.7071,0.4339,-0.901,104.11,56.47,0.0411,0.8883,0.87,0.5888,0.7335
2025-11-27 03:22:00,Order,3,96.26,57.76,73.34,0.0378,0.0,30.72,35.3,522.2,553.6,0.7071,0.7071,0.4339,-0.901,98.8,56.31,0.0397,0.8249,0.8639,0.6717,0.7083
2025-11-27 03:23:00,Order,3,94.09,58.89,78.94,0.0376,0.0,24.5,29.61,560.2,612.1,0.7071,0.7071,0.4339,-0.901,92.48,57.4,0.0412,0.8241,0.8787,0.6438,0.7468
2025-11-27 03:24:00,Order,3,93.79,61.25,73.88,0.0374,0.0,26.47,30.48,579.9,634.4,0.7071,0.7071,0.4339,-0.901,96.41,58.46,0.039,0.8579,0.881,0.6264,0.6824
2025-11-27 03:25:00,Order,3,90.67,61.31,81.9,0.0372,0.0,27.76,34.22,547.0,598.8,0.7071,0.7071,0.4339,-0.901,93.13,57.65,0.0335,0.8278,0.8774,0.7112,0.7417
2025-11-27 03:26:00,Order,3,86.07,60.1,82.89,0.037,0.0,25.83,30.26,553.2,615.5,0.7071,0.7071,0.4339,-0.901,85.44,56.12,0.0352,0.8114,0.9218,0.6249,0.7121
2025-11-27 03:27:00,Order,3,84.64,59.81,75.86,0.0369,0.0,27.01,33.49,567.9,634.7,0.7071,0.7071,0.4339,-0.901,84.0,56.2,0.0365,0.8642,0.8739,0.6507,0.726
2025-11-27 03:28:00,Order,3,85.63,58.96,74.17,0.0368,0.0,26.74,33.21,560.9,603.5,0.7071,0.7071,0.4339,-0.901,87.62,56.83,0.0337,0.8415,0.8686,0.6341,0.6961
2025-11-27 03:29:00,Order,3,84.51,57.09,79.88,0.0367,0.0,27.02,32.02,560.4,591.2,0.7071,0.7071,0.4339,-0.901,86.64,55.8,0.034,0.7956,0.9088,0.6366,0.7244
2025-11-27 03:30:00,Order,3,81.68,55.88,77.97,0.0367,0.0,25.05,28.73,586.3,644.2,0.7071,0.7071,0.4339,-0.901,82.13,51.97,0.0384,0.8368,0.8857,0.6481,0.7278
2025-11-27 03:31:00,Order,3,83.11,56.84,69.98,0.0369,0.0,25.94,29.46,548.3,599.6,0.7071,0.7071,0.4339,-0.901,84.26,54.38,0.0394,0.8159,0.8706,0.6768,0.6925
2025-11-27 03:32:00,Order,3,90.94,60.08,82.69,0.0373,0.0,24.42,28.52,562.6,591.5,0.7071,0.7071,0.4339,-0.901,92.52,56.14,0.0381,0.8303,0.8592,0.6648,0.7208
2025-11-27 03:33:00,Order,3,99.38,64.36,86.16,0.0377,0.0,28.32,34.34,534.3,570.9,0.7071,0.7071,0.4339,-0.901,97.72,61.5,0.0382,0.8331,0.9113,0.6397,0.7218
2025-11-27 03:34:00,Order,3,102.39,66.66,83.1,0.038,0.0,30.27,37.12,550.5,613.1,0.7071,0.7071,0.4339,-0.901,102.79,62.91,0.0411,0.8449,0.8925,0.6827,0.7127
2025-11-27 03:35:00,Order,3,100.59,66.61,86.43,0.038,0.0,28.54,33.24,539.4,576.6,0.7071,0.7071,0.4339,-0.901,103.15,62.46,0.0346,0.8482,0.8844,0.6765,0.7116
2025-11-27 03:36:00,Order,3,98.0,66.03,81.11,0.0378,0.0,28.08,32.23,587.4,634.7,0.7071,0.7071,0.4339,-0.901,100.65,63.54,0.041,0.8756,0.8831,0.6276,0.69
2025-11-27 03:37:00,Order,3,95.67,65.2,79.02,0.0376,0.0,29.58,33.02,528.2,570.2,0.7071,0.7071,0.4339,-0.901,96.0,61.67,0.0392,0.8351,0.8904,0.6488,0.7445
2025-11-27 03:38:00,Order,3,91.56,60.07,74.57,0.0372,0.0,24.69,29.0,562.2,602.1,0.7071,0.7071,0.4339,-0.901,89.41,55.93,0.0393,0.8317,0.8615,0.6024,0.7173
2025-11-27 03:39:00,Order,3,83.95,54.84,75.92,0.0366,0.0,23.84,27.48,568.5,603.4,0.7071,0.7071,0.4339,-0.901,85.91,52.36,0.0332,0.8574,0.8965,0.6391,0.727
2025-11-27 03:40:00,Order,3,72.89,52.2,62.96,0.0358,0.0,25.77,29.87,551.6,616.0,0.7071,0.7071,0.4339,-0.901,70.98,48.76,0.0353,0.8847,0.8937,0.6682,0.6895
2025-11-27 03:41:00,Order,3,61.17,49.86,65.94,0.0351,0.0,20.2,23.07,561.3,590.3,0.7071,0.7071,0.4339,-0.901,62.37,47.64,0.0322,0.8724,0.8916,0.6388,0.7353
2025-11-27 03:42:00,Order,3,53.03,49.75,66.01,0.0345,0.0,20.74,25.67,522.6,551.7,0.7071,0.7071,0.4339,-0.901,54.11,46.14,0.0334,0.7992,0.8623,0.6651,0.6789
2025-11-27 03:43:00,Order,2,50.0,52.79,68.24,0.0342,0.0,18.73,22.37,558.5,619.4,0.7071,0.7071,0.4339,-0.901,49.61,51.34,0.0346,0.851,0.8872,0.6507,0.7182
2025-11-27 03:44:00,Order,2,49.85,55.34,74.41,0.034,0.0,22.36,25.95,513.2,548.8,0.7071,0.7071,0.4339,-0.901,50.62,51.17,0.0308,0.8549,0.8929,0.6451,0.7137
2025-11-27 03:45:00,Order,2,49.83,55.92,73.68,0.034,0.0,19.14,22.86,559.6,598.8,0.7071,0.7071,0.4339,-0.901,49.73,52.89,0.033,0.8684,0.8872,0.6702,0.7052
2025-11-27 03:46:00,Order,2,49.07,54.5,70.55,0.0339,0.0,20.08,22.52,529.0,557.6,0.7071,0.7071,0.4339,-0.901,49.27,50.74,0.0337,0.8525,0.8677,0.634,0.7161
2025-11-27 03:47:00,Order,2,48.19,52.53,65.19,0.0339,0.0,24.47,30.09,581.7,625.5,0.7071,0.7071,0.4339,-0.901,47.57,49.95,0.0319,0.8676,0.8651,0.628,0.7317
2025-11-27 03:48:00,Order,2,47.59,50.67,70.01,0.0338,0.0,22.42,25.31,541.9,570.6,0.7071,0.7071,0.4339,-0.901,48.58,48.91,0.0323,0.8423,0.892,0.657,0.7247
2025-11-27 03:49:00,Order,2,46.69,50.34,64.5,0.0337,0.0,24.35,29.66,552.6,600.4,0.7071,0.7071,0.4339,-0.901,47.41,48.26,0.0319,0.846,0.8545,0.6596,0.7151
2025-11-27 03:50:00,Order,2,45.75,52.0,65.08,0.0337,0.0,22.4,25.67,522.2,556.1,0.7071,0.7071,0.4339,-0.901,46.02,49.57,0.0339,0.8293,0.8821,0.6188,0.7185
2025-11-27 03:51:00,Order,2,46.31,53.58,67.61,0.0338,0.0,23.41,27.2,521.3,581.2,0.7071,0.7071,0.4339,-0.901,46.8,49.81,0.0361,0.8402,0.8612,0.659,0.7493
2025-11-27 03:52:00,Order,2,48.59,52.65,72.0,0.0339,0.0,24.81,29.09,544.1,583.3,0.7071,0.7071,0.4339,-0.901,48.74,51.46,0.0311,0.835,0.8951,0.6549,0.7048
2025-11-27 03:53:00,Order,2,50.85,50.92,69.71,0.034,0.0,26.07,28.69,544.4,597.8,0.7071,0.7071,0.4339,-0.901,52.34,49.36,0.0328,0.8526,0.8672,0.6712,0.6894
2025-11-27 03:54:00,Order,2,51.15,49.7,60.53,0.034,0.0,23.77,27.36,551.0,588.3,0.7071,0.7071,0.4339,-0.901,51.8,48.25,0.0332,0.8705,0.8899,0.6884,0.7226
2025-11-27 03:55:00,Order,2,48.57,49.35,68.02,0.0347,0.0,24.55,29.73,537.9,574.3,0.7071,0.7071,0.4339,-0.901,49.34,46.09,0.0316,0.8842,0.8701,0.6227,0.7093
2025-11-27 03:56:00,Order,2,44.3,49.99,61.14,0.0389,0.0,22.1,26.26,545.5,609.0,0.7071,0.7071,0.4339,-0.901,45.05,46.02,0.0363,0.8431,0.8896,0.6552,0.7229
2025-11-27 03:57:00,Order,2,41.58,51.28,71.77,0.0485,0.0,24.02,29.73,562.6,623.0,0.7071,0.7071,0.4339,-0.901,40.64,49.83,0.0447,0.8659,0.8831,0.6592,0.725
2025-11-27 03:58:00,Order,2,42.14,52.34,67.4,0.0546,0.0,24.86,29.91,572.1,618.9,0.7071,0.7071,0.4339,-0.901,42.1,48.87,0.0542,0.8488,0.8792,0.6404,0.721
2025-11-27 03:59:00,Order,2,43.63,51.8,65.89,0.0484,0.0,24.56,30.11,581.3,643.5,0.7071,0.7071,0.4339,-0.901,44.01,48.37,0.0527,0.8604,0.8719,0.6309,0.7143
